mapId,waypointId,waypointOrder
1127,10820,4
1128,10830,1
1128,26163,2
1128,29010,3
1128,22107,4
1128,11809,5
1129,26591,1
1129,4895,2
1129,27036,3
1130,25235,1
1130,21754,2
1130,25760,3
1130,25578,4
1130,22086,5
1131,29813,1
1131,22787,2
1131,18203,3
1131,14582,4
1131,9672,5
1132,12266,1
1132,10882,2
1132,2441,3
1133,5533,1
1133,4724,2
1133,25857,3
1133,13977,4
1133,3628,5
1134,4872,1
1134,3807,2
1134,10891,3
1134,12837,4
1135,25150,1
1135,3468,2
1136,20311,1
1136,21755,2
1137,28,1
1137,18239,2
1137,27708,3
1137,26368,4
1138,28801,1
1138,23727,2
1138,21962,3
1138,1622,4
1138,2921,5
1139,26285,1
1139,28168,2
1139,10542,3
1140,4635,1
1140,4913,2
1140,6870,3
1141,23050,1
1141,495,2
1141,20226,3
1141,9727,4
1141,13410,5
1142,19069,1
1142,20264,2
1142,4510,3
1142,22108,4
1143,21949,1
1143,28224,2
1143,29706,3
1143,23432,4
1143,19024,5
1144,22968,1
1144,28673,2
1144,1414,3
1145,27606,1
1145,4996,2
1145,9971,3
1146,9981,1
1146,5085,2
1146,16650,3
1147,19545,1
1147,15816,2
1147,7876,3
1148,11132,1
1148,26642,2
1148,7229,3
1149,26283,1
1149,10952,2
1149,15607,3
1149,2940,4
1149,2364,5
1150,1231,1
1150,8913,2
1150,18952,3
1150,744,4
1150,14885,5
1151,10391,1
1151,6932,2
1151,15523,3
1152,1132,1
1152,5802,2
1152,2908,3
1152,14334,4
1153,4574,1
1153,9694,2
1153,21558,3
1153,29132,4
1154,3425,1
1154,25847,2
1154,1,3
1154,19954,4
1154,26506,5
1155,6696,1
1155,345,2
1155,732,3
1155,7539,4
1156,1142,1
1156,21591,2
1156,4044,3
1156,11339,4
1156,117,5
1157,2863,1
1157,17699,2
1157,24761,3
1157,6575,4
1158,13372,1
1158,24625,2
1158,16518,3
1158,20527,4
1159,8507,1
1159,24785,2
1159,1768,3
1159,26676,4
1160,10933,1
1160,1303,2
1160,15652,3
1160,24756,4
1161,21970,1
1161,6446,2
1161,20010,3
1162,29449,1
1162,8430,2
1162,25457,3
1162,8910,4
1163,25734,1
1163,17912,2
1163,14963,3
1163,7887,4
1164,28792,1
1164,19038,2
1164,9958,3
1165,11204,1
1165,9761,2
1165,16057,3
1166,10669,1
1166,4919,2
1166,721,3
1166,26964,4
1166,335,5
1167,25636,1
1167,26646,2
1167,19419,3
1168,593,1
1168,7800,2
1169,7686,1
1169,17744,2
1169,10695,3
1169,17495,4
1169,6765,5
1170,10353,1
1170,12591,2
1171,27476,1
1171,369,2
1172,25528,1
1172,8478,2
1173,5614,1
1173,22743,2
1174,11758,1
1174,16926,2
1174,10447,3
1174,12542,4
1174,195,5
1175,8446,1
1175,5684,2
1175,387,3
1175,9453,4
1175,22120,5
1176,23905,1
1176,28384,2
1177,4630,1
1177,4211,2
1177,3425,3
1177,23878,4
1177,3608,5
1178,12436,1
1178,1927,2
1178,28457,3
1179,26200,1
1179,16643,2
1179,15907,3
1179,25196,4
1179,26722,5
1180,2204,1
1180,10514,2
1180,2913,3
1181,4138,1
1181,4800,2
1182,22131,1
1182,8741,2
1182,27345,3
1182,11922,4
1182,13411,5
1183,933,1
1183,19030,2
1183,28001,3
1183,28138,4
1183,26202,5
1184,28390,1
1184,20039,2
1184,3104,3
1184,8020,4
1184,3193,5
1185,13976,1
1185,4590,2
1185,6518,3
1185,10063,4
1185,22058,5
1186,27826,1
1186,16065,2
1186,10538,3
1187,28738,1
1187,14844,2
1187,12761,3
1188,9147,1
1188,28800,2
1188,26562,3
1188,6244,4
1189,9209,1
1189,10851,2
1189,3760,3
1189,16652,4
1190,17829,1
1190,24263,2
1190,23196,3
1190,23671,4
1191,10700,1
1191,7253,2
1192,6317,1
1192,17349,2
1192,1875,3
1192,10199,4
1193,986,1
1193,2803,2
1194,21595,1
1194,20831,2
1194,23896,3
1195,4407,1
1195,17616,2
1195,22717,3
1195,25976,4
1195,25583,5
1196,27638,1
1196,25957,2
1197,23466,1
1197,4874,2
1198,5144,1
1198,5599,2
1199,9324,1
1199,29862,2
1199,3111,3
1199,2082,4
1200,1489,1
1200,10052,2
1200,10966,3
1201,13465,1
1201,26145,2
1201,7317,3
1201,9549,4
1201,2243,5
1202,15998,1
1202,29068,2
1202,9887,3
1202,25142,4
1203,15970,1
1203,350,2
1203,28527,3
1204,25428,1
1204,12395,2
1204,19120,3
1205,1430,1
1205,4044,2
1205,22083,3
1205,28803,4
1205,12971,5
1206,10745,1
1206,28457,2
1206,29263,3
1206,16967,4
1206,16824,5
1207,8046,1
1207,7923,2
1208,4155,1
1209,928,1
1209,8814,2
1209,7208,3
1209,28815,4
1210,22424,1
1210,16648,2
1210,338,3
1211,23085,1
1211,9324,2
1211,22745,3
1212,3619,1
1212,16613,2
1213,10593,1
1213,1891,2
1213,4877,3
1214,11943,1
1214,2220,2
1214,25489,3
1215,15671,1
1215,3565,2
1215,4525,3
1216,23230,1
1216,25146,2
1216,25400,3
1217,29473,1
1217,9697,2
1217,8121,3
1217,6041,4
1218,4812,1
1218,5160,2
1218,5166,3
1218,26654,4
1218,17017,5
1219,6347,1
1219,24283,2
1219,19415,3
1220,8772,1
1220,26305,2
1220,12671,3
1220,4010,4
1220,5253,5
1221,13287,1
1221,26460,2
1221,23084,3
1222,1591,1
1222,27837,2
1222,14423,3
1222,12695,4
1222,17948,5
1223,2909,1
1223,16666,2
1224,12004,1
1224,3276,2
1224,3529,3
1224,11217,4
1225,2650,1
1225,27608,2
1225,11076,3
1226,1780,1
1226,16930,2
1226,22203,3
1226,13287,4
1227,16057,1
1227,2493,2
1227,25242,3
1227,22744,4
1227,357,5
1228,8981,1
1228,22088,2
1228,19979,3
1228,16091,4
1228,13343,5
1229,16619,1
1229,3282,2
1229,10718,3
1229,14484,4
1230,10676,1
1230,13143,2
1230,8437,3
1230,19844,4
1231,11847,1
1231,16663,2
1231,9577,3
1232,3532,1
1232,22304,2
1233,4897,1
1233,3682,2
1234,7031,1
1234,3124,2
1234,24337,3
1234,10012,4
1234,7356,5
1235,19948,1
1235,21558,2
1235,26335,3
1235,17193,4
1236,22125,1
1236,21960,2
1236,14745,3
1236,2401,4
1236,19934,5
1237,4379,1
1237,24582,2
1238,8527,1
1238,6545,2
1239,18750,1
1239,27815,2
1239,8860,3
1240,9334,1
1240,4925,2
1240,14694,3
1241,26979,1
1241,20185,2
1241,22745,3
1242,8157,1
1242,4967,2
1243,7064,1
1243,19350,2
1243,6386,3
1244,22774,1
1244,9408,2
1244,13776,3
1244,16072,4
1245,19002,1
1245,4085,2
1245,12046,3
1246,2143,1
1246,11644,2
1246,7367,3
1246,736,4
1247,22744,1
1247,15843,2
1247,26500,3
1247,22578,4
1247,15,5
1248,3958,1
1248,16476,2
1248,26223,3
1249,25006,1
1249,10835,2
1249,14446,3
1249,11032,4
1250,25307,1
1250,9681,2
1250,23477,3
1250,8560,4
1251,26404,1
1251,9750,2
1251,17941,3
1252,866,1
1252,16957,2
1252,25300,3
1253,19088,1
1253,3467,2
1253,20249,3
1253,17196,4
1254,4659,1
1254,16461,2
1254,20046,3
1254,8098,4
1254,28345,5
1255,26306,1
1255,9432,2
1256,25146,1
1256,8858,2
1256,22673,3
1256,18729,4
1257,12609,1
1257,2554,2
1257,747,3
1257,10372,4
1257,2733,5
1258,5802,1
1258,2034,2
1259,29041,1
1259,16629,2
1259,13689,3
1260,5631,1
1260,3068,2
1261,17083,1
1261,6174,2
1261,11304,3
1262,28813,1
1262,21963,2
1262,15727,3
1262,20427,4
1262,7835,5
1263,11295,1
1263,2525,2
1263,210,3
1263,15607,4
1264,4926,1
1264,2900,2
1264,4907,3
1264,2567,4
1265,16386,1
1265,4822,2
1265,9608,3
1266,4155,1
1266,495,2
1266,4428,3
1267,27365,1
1267,22074,2
1267,17829,3
1267,13693,4
1267,3530,5
1268,16362,1
1268,15069,2
1268,6122,3
1268,7246,4
1269,13199,1
1269,7490,2
1270,17644,1
1270,26586,2
1270,3516,3
1270,8908,4
1271,4925,1
1271,15459,2
1271,4360,3
1271,3899,4
1272,6247,1
1272,20061,2
1272,6390,3
1272,2082,4
1273,14844,1
1273,26200,2
1273,29283,3
1274,9682,1
1274,25351,2
1274,33,3
1274,20276,4
1274,13976,5
1275,13394,1
1275,29918,2
1275,29352,3
1276,395,1
1276,22081,2
1277,5375,1
1277,29751,2
1277,7170,3
1277,1398,4
1278,24850,1
1278,27811,2
1278,25461,3
1279,2879,1
1279,19049,2
1279,28452,3
1279,2020,4
1279,29462,5
1280,29095,1
1280,4879,2
1280,22088,3
1280,19870,4
1281,2170,1
1281,6377,2
1281,15967,3
1282,6800,1
1282,26351,2
1283,3241,1
1283,4008,2
1283,25847,3
1283,3019,4
1284,7496,1
1284,25576,2
1284,13693,3
1284,3948,4
1285,13100,1
1285,4958,2
1285,2736,3
1285,21701,4
1286,7721,1
1286,15179,2
1286,4822,3
1287,10548,1
1287,17934,2
1287,11339,3
1287,24659,4
1288,11821,1
1288,6397,2
1288,13883,3
1288,27985,4
1289,14156,1
1289,2334,2
1289,21741,3
1289,2204,4
1290,15174,1
1290,8318,2
1290,3763,3
1291,11259,1
1291,14242,2
1292,10979,1
1292,22622,2
1292,27549,3
1293,9997,1
1293,6154,2
1293,6682,3
1293,7247,4
1294,9793,1
1294,5019,2
1294,29784,3
1294,26230,4
1295,26204,1
1295,23478,2
1296,9672,1
1296,6901,2
1296,2405,3
1297,5800,1
1297,5361,2
1297,28940,3
1297,22113,4
1297,3528,5
1298,17367,1
1298,16925,2
1298,3644,3
1298,7776,4
1298,22631,5
1299,9921,1
1299,25080,2
1299,4659,3
1300,6525,1
1300,27951,2
1300,20695,3
1300,8381,4
1301,693,1
1301,5644,2
1301,27380,3
1302,26916,1
1302,16136,2
1303,18730,1
1303,6689,2
1303,4162,3
1303,4417,4
1303,16480,5
1304,14987,1
1304,16683,2
1304,6700,3
1304,8798,4
1304,7635,5
1305,7229,1
1305,3544,2
1305,28812,3
1305,9476,4
1306,26192,1
1306,9275,2
1306,1047,3
1307,14228,1
1307,26382,2
1307,2063,3
1307,25242,4
1308,29465,1
1308,10635,2
1308,16091,3
1309,12073,1
1309,26510,2
1309,3031,3
1309,2637,4
1310,6188,1
1310,4467,2
1310,5567,3
1311,7935,1
1311,28297,2
1311,7666,3
1311,10549,4
1311,22677,5
1312,21922,1
1312,3950,2
1313,19949,1
1313,22117,2
1314,2657,1
1314,10199,2
1314,2434,3
1314,20318,4
1314,4612,5
1315,7358,1
1315,26039,2
1316,15636,1
1316,984,2
1316,16261,3
1316,1907,4
1316,26449,5
1317,21931,1
1317,5540,2
1317,11321,3
1318,6700,1
1318,24201,2
1318,25074,3
1319,23975,1
1319,4912,2
1319,16659,3
1319,25909,4
1320,26139,1
1320,15872,2
1321,6358,1
1321,10876,2
1321,3271,3
1321,6606,4
1322,2178,1
1322,8608,2
1322,12976,3
1322,29813,4
1322,20046,5
1323,51,1
1323,4145,2
1324,23562,1
1324,2779,2
1325,10877,1
1325,16909,2
1325,3213,3
1326,14760,1
1326,4185,2
1326,3345,3
1327,13404,1
1327,4984,2
1327,9830,3
1327,13233,4
1327,9251,5
1328,15297,1
1328,21363,2
1329,10424,1
1329,1047,2
1329,14888,3
1330,24677,1
1330,29756,2
1330,15097,3
1331,4155,1
1331,495,2
1331,4428,3
1332,10225,1
1332,23674,2
1332,8250,3
1332,26722,4
1333,27875,1
1333,28010,2
1333,10504,3
1333,18746,4
1334,29551,1
1334,3991,2
1335,26945,1
1335,3644,2
1335,20352,3
1335,23351,4
1336,6959,1
1336,2316,2
1336,1304,3
1337,27550,1
1337,22115,2
1338,10565,1
1338,10827,2
1338,9460,3
1338,6991,4
1339,29035,1
1339,7025,2
1339,17805,3
1339,7512,4
1339,5549,5
1340,10877,1
1340,15757,2
1340,17872,3
1340,10583,4
1341,7208,1
1341,23119,2
1342,5521,1
1342,4896,2
1342,10200,3
1342,20176,4
1342,28317,5
1343,10085,1
1343,252,2
1343,21639,3
1344,3586,1
1344,3012,2
1344,26722,3
1344,16647,4
1344,3544,5
1345,7652,1
1345,28709,2
1345,8002,3
1345,5656,4
1345,6244,5
1346,24219,1
1346,8207,2
1346,2790,3
1346,26645,4
1346,4133,5
1347,8204,1
1347,25048,2
1348,12545,1
1348,20319,2
1348,22988,3
1349,6364,1
1349,3541,2
1350,27963,1
1350,1046,2
1351,6072,1
1351,2550,2
1351,2547,3
1352,10549,1
1352,16973,2
1352,15430,3
1353,10582,1
1353,26840,2
1353,13394,3
1353,17704,4
1353,23295,5
1354,29825,1
1354,23807,2
1354,16277,3
1355,1543,1
1355,29099,2
1355,2536,3
1355,5795,4
1356,5912,1
1356,29726,2
1356,17495,3
1357,10875,1
1357,9379,2
1357,25589,3
1357,4878,4
1357,8860,5
1358,2475,1
1358,5978,2
1358,1602,3
1359,18688,1
1359,29525,2
1359,28918,3
1360,9994,1
1360,16924,2
1360,26008,3
1361,21743,1
1361,5248,2
1361,28548,3
1362,16088,1
1362,2901,2
1362,3290,3
1362,13904,4
1363,17188,1
1363,3277,2
1363,10835,3
1364,4286,1
1364,24513,2
1364,155,3
1364,3425,4
1364,1768,5
1365,13333,1
1365,6848,2
1365,19893,3
1365,22141,4
1365,3062,5
1366,14156,1
1366,14760,2
1366,1040,3
1366,2659,4
1367,3366,1
1367,22085,2
1368,29001,1
1368,25852,2
1368,2997,3
1368,3042,4
1369,28469,1
1369,27999,2
1369,29595,3
1370,10640,1
1370,22408,2
1371,16930,1
1371,7649,2
1371,25937,3
1371,22988,4
1372,2545,1
1372,27018,2
1372,3511,3
1372,8256,4
1372,20570,5
1373,4500,1
1373,2904,2
1373,4679,3
1373,8548,4
1374,4662,1
1374,617,2
1374,18446,3
1375,10454,1
1375,17349,2
1375,18522,3
1375,22850,4
1376,80,1
1376,8137,2
1376,6695,3
1376,17424,4
1376,6741,5
1377,13171,1
1377,3925,2
1377,19688,3
1377,19184,4
1377,25746,5
1378,26680,1
1378,27638,2
1379,29387,1
1379,11009,2
1379,22874,3
1379,20533,4
1380,2360,1
1380,10979,2
1380,22940,3
1380,28105,4
1380,20666,5
1381,4413,1
1381,17473,2
1381,2585,3
1382,23374,1
1382,13904,2
1382,5068,3
1382,439,4
1382,2998,5
1383,26383,1
1383,20690,2
1383,27307,3
1383,16114,4
1384,13279,1
1384,4590,2
1385,2905,1
1385,23520,2
1386,29644,1
1386,15343,2
1386,5680,3
1387,2266,1
1387,29779,2
1388,23522,1
1388,24643,2
1388,24582,3
1388,10846,4
1389,25321,1
1389,26204,2
1389,27972,3
1389,25868,4
1390,24755,1
1390,28173,2
1390,14011,3
1391,15057,1
1391,22968,2
1391,2542,3
1391,4771,4
1391,3154,5
1392,28689,1
1392,23197,2
1392,67,3
1392,21144,4
1393,5684,1
1393,7491,2
1393,28024,3
1393,24182,4
1394,8220,1
1394,5798,2
1394,25624,3
1394,15126,4
1395,21979,1
1395,29784,2
1396,23813,1
1396,984,2
1396,16382,3
1396,10515,4
1397,19748,1
1397,20226,2
1397,29784,3
1397,3867,4
1398,18395,1
1398,3465,2
1398,7805,3
1398,3282,4
1398,21302,5
1399,7578,1
1399,22508,2
1399,18652,3
1400,28248,1
1400,22813,2
1400,5678,3
1400,27842,4
1401,9543,1
1401,13075,2
1401,25272,3
1401,21558,4
1401,18302,5
1402,26465,1
1402,23061,2
1402,2428,3
1402,25300,4
1403,29598,1
1403,11304,2
1404,10169,1
1404,14650,2
1404,3137,3
1404,10155,4
1405,2334,1
1405,8949,2
1405,29573,3
1406,20666,1
1406,2700,2
1407,27055,1
1407,8431,2
1407,22072,3
1408,17268,1
1408,492,2
1408,26950,3
1408,27096,4
1408,21616,5
1409,20061,1
1409,1040,2
1410,730,1
1410,8545,2
1411,3950,1
1411,11884,2
1412,29876,1
1412,8140,2
1412,29040,3
1412,17978,4
1412,4164,5
1413,4379,1
1413,6609,2
1413,21709,3
1413,2243,4
1413,12740,5
1414,22968,1
1414,11184,2
1414,22368,3
1414,19885,4
1415,6993,1
1415,29449,2
1415,28432,3
1415,14990,4
1415,4497,5
1416,495,1
1416,4155,2
1417,25518,1
1417,16648,2
1417,9752,3
1418,4127,1
1418,14231,2
1418,5320,3
1419,13407,1
1419,29352,2
1419,2603,3
1420,8814,1
1420,26207,2
1421,6504,1
1421,986,2
1421,2724,3
1421,27668,4
1422,8858,1
1422,25645,2
1422,21696,3
1423,4999,1
1423,29798,2
1423,25516,3
1423,24592,4
1423,1077,5
1424,15782,1
1424,26706,2
1424,27596,3
1424,14053,4
1425,12712,1
1425,29802,2
1425,22595,3
1425,4023,4
1426,21698,1
1426,23896,2
1427,4137,1
1427,8876,2
1428,1045,1
1428,3761,2
1428,10032,3
1428,26213,4
1429,20401,1
1429,26592,2
1429,23537,3
1429,27428,4
1430,15123,1
1430,9019,2
1430,9529,3
1430,16670,4
1430,301,5
1431,5190,1
1431,1425,2
1431,26943,3
1431,20765,4
1432,7169,1
1432,2510,2
1432,2746,3
1433,24853,1
1433,7430,2
1433,25464,3
1433,1515,4
1434,15461,1
1434,20035,2
1435,26632,1
1435,18688,2
1435,21684,3
1436,8837,1
1436,6957,2
1436,12222,3
1436,6702,4
1436,8646,5
1437,25963,1
1437,27235,2
1437,27705,3
1438,19080,1
1438,20593,2
1438,19944,3
1438,19964,4
1439,3325,1
1439,11334,2
1439,26706,3
1440,1144,1
1440,28072,2
1440,19752,3
1440,8919,4
1440,3228,5
1441,9669,1
1441,13400,2
1441,26254,3
1441,29880,4
1442,846,1
1442,2917,2
1442,7202,3
1443,14430,1
1443,26300,2
1443,27861,3
1443,8260,4
1444,4630,1
1444,15513,2
1444,22023,3
1444,10207,4
1444,5143,5
1445,2518,1
1445,14484,2
1445,22327,3
1446,23491,1
1446,5517,2
1446,16764,3
1446,7559,4
1446,8771,5
1447,20800,1
1447,29971,2
1448,2904,1
1448,22105,2
1449,10745,1
1449,17643,2
1449,24574,3
1450,7614,1
1450,6865,2
1450,1443,3
1451,2881,1
1451,7539,2
1452,11295,1
1452,17631,2
1452,28093,3
1452,7191,4
1453,13411,1
1453,16914,2
1453,29092,3
1453,29874,4
1453,29265,5
1454,5595,1
1454,481,2
1454,10085,3
1454,9351,4
1455,8204,1
1455,3243,2
1455,20200,3
1455,18529,4
1456,1388,1
1456,2657,2
1456,18802,3
1456,20352,4
1456,8736,5
1457,2679,1
1457,19062,2
1457,29602,3
1457,9238,4
1458,8420,1
1458,20653,2
1459,2316,1
1459,24630,2
1459,25857,3
1460,27720,1
1460,27878,2
1460,27812,3
1460,10663,4
1460,9138,5
1461,10466,1
1461,19030,2
1461,8937,3
1461,20724,4
1462,2627,1
1462,4483,2
1463,20447,1
1463,3820,2
1464,1197,1
1464,5703,2
1464,1694,3
1464,5211,4
1465,13408,1
1465,9842,2
1466,24584,1
1466,730,2
1467,2853,1
1467,1649,2
1467,16464,3
1467,6614,4
1467,27938,5
1468,23289,1
1468,29842,2
1468,12343,3
1469,7360,1
1469,7043,2
1469,3746,3
1469,23391,4
1469,10486,5
1470,28932,1
1470,19520,2
1470,25142,3
1470,19497,4
1471,6726,1
1471,9375,2
1471,26999,3
1472,15167,1
1472,443,2
1472,7659,3
1472,25276,4
1472,27907,5
1473,11943,1
1473,2864,2
1473,18471,3
1473,2619,4
1474,15856,1
1474,29575,2
1475,21724,1
1475,21957,2
1476,2295,1
1476,2525,2
1476,6097,3
1476,4354,4
1477,993,1
1477,28385,2
1478,14650,1
1478,2681,2
1478,9727,3
1478,20800,4
1478,7835,5
1479,25248,1
1479,11184,2
1479,3154,3
1479,25253,4
1479,6575,5
1480,13500,1
1480,17272,2
1480,22073,3
1480,15293,4
1480,12652,5
1481,27548,1
1481,6528,2
1481,25600,3
1481,415,4
1482,3725,1
1482,3925,2
1482,20800,3
1482,4373,4
1483,19480,1
1483,18101,2
1484,13521,1
1484,22406,2
1484,12546,3
1484,22071,4
1485,4428,1
1485,495,2
1486,28913,1
1486,14932,2
1487,29032,1
1487,4750,2
1487,28884,3
1487,17493,4
1487,18873,5
1488,1996,1
1488,8548,2
1488,9476,3
1488,13303,4
1489,11809,1
1489,28202,2
1489,24571,3
1489,24591,4
1489,11113,5
1490,29033,1
1490,20176,2
1490,21709,3
1490,21616,4
1491,13386,1
1491,16613,2
1491,25331,3
1491,6498,4
1492,26478,1
1492,2583,2
1492,10515,3
1492,24428,4
1492,16925,5
1493,725,1
1493,7630,2
1493,13414,3
1494,600,1
1494,22887,2
1494,8474,3
1494,1540,4
1495,13084,1
1495,610,2
1495,10292,3
1496,6808,1
1496,8831,2
1496,29967,3
1497,3518,1
1497,12324,2
1497,6661,3
1498,4525,1
1498,29406,2
1498,2354,3
1498,9733,4
1498,10002,5
1499,9138,1
1499,20034,2
1499,28446,3
1499,16723,4
1499,12929,5
1500,17581,1
1500,25490,2
1501,8785,1
1501,28709,2
1502,15030,1
1502,29930,2
1502,14930,3
1502,4164,4
1502,22876,5
1503,8537,1
1503,22630,2
1503,1070,3
1504,3312,1
1504,29832,2
1505,10338,1
1505,19885,2
1505,25074,3
1505,28460,4
1505,5580,5
1506,26968,1
1506,16624,2
1507,24970,1
1507,12851,2
1507,344,3
1507,16651,4
1508,7873,1
1508,636,2
1508,2419,3
1508,27540,4
1508,9329,5
1509,10740,1
1509,19630,2
1509,25142,3
1509,27304,4
1510,14817,1
1510,23698,2
1510,9505,3
1511,4197,1
1511,10117,2
1511,12609,3
1512,25843,1
1512,5844,2
1512,13977,3
1512,2595,4
1512,10883,5
1513,5299,1
1513,6718,2
1513,12798,3
1513,24687,4
1513,5426,5
1514,4988,1
1514,1390,2
1515,23652,1
1515,1405,2
1515,1717,3
1516,2434,1
1516,3091,2
1517,23197,1
1517,6677,2
1518,14456,1
1518,9666,2
1518,24066,3
1518,16136,4
1518,22650,5
1519,29004,1
1519,23280,2
1519,25491,3
1520,4059,1
1520,27849,2
1520,25858,3
1520,4321,4
1521,27035,1
1521,25433,2
1521,3581,3
1522,2097,1
1522,6875,2
1522,26347,3
1522,14494,4
1523,8351,1
1523,19012,2
1523,28810,3
1523,9253,4
1524,6411,1
1524,5147,2
1524,24943,3
1525,2724,1
1525,5150,2
1525,3138,3
1525,26506,4
1525,25352,5
1526,25648,1
1526,2681,2
1526,4879,3
1526,5063,4
1527,29462,1
1527,12671,2
1528,16875,1
1528,4869,2
1528,20570,3
1528,27786,4
1529,4967,1
1529,4414,2
1530,23599,1
1530,391,2
1530,27727,3
1530,14964,4
1531,13303,1
1531,8068,2
1531,18520,3
1532,9646,1
1532,2627,2
1532,3213,3
1532,25487,4
1532,27206,5
1533,10632,1
1533,20364,2
1533,3282,3
1534,17613,1
1534,7815,2
1534,7273,3
1534,29761,4
1534,13377,5
1535,9192,1
1535,2828,2
1536,9379,1
1536,23975,2
1537,26206,1
1537,630,2
1537,26205,3
1538,25806,1
1538,25648,2
1538,24088,3
1538,8785,4
1539,2147,1
1539,9936,2
1540,543,1
1540,13950,2
1540,4268,3
1540,26509,4
1540,29552,5
1541,12088,1
1541,4580,2
1541,12543,3
1542,5193,1
1542,19314,2
1542,29651,3
1543,28626,1
1543,4154,2
1543,25940,3
1543,14562,4
1544,25304,1
1544,29538,2
1544,9178,3
1544,25001,4
1544,6746,5
1545,7823,1
1545,21938,2
1545,1250,3
1545,20962,4
1546,28145,1
1546,9715,2
1546,366,3
1547,29071,1
1547,15906,2
1547,7077,3
1547,12591,4
1547,19042,5
1548,23947,1
1548,17872,2
1548,16276,3
1548,9251,4
1548,17503,5
1549,6340,1
1549,19038,2
1550,26950,1
1550,13787,2
1551,29534,1
1551,1856,2
1551,7470,3
1551,9830,4
1552,579,1
1552,71,2
1552,9783,3
1552,10524,4
1553,7265,1
1553,679,2
1553,7489,3
1553,23419,4
1553,4668,5
1554,22988,1
1554,3884,2
1554,6684,3
1555,14964,1
1555,3364,2
1555,1274,3
1555,24039,4
1556,24825,1
1556,439,2
1556,14092,3
1556,15889,4
1557,20276,1
1557,16056,2
1557,23517,3
1557,28152,4
1558,13404,1
1558,843,2
1558,22099,3
1558,23542,4
1559,16668,1
1559,23537,2
1559,26015,3
1559,6820,4
1559,22127,5
1560,19314,1
1560,21816,2
1560,5580,3
1561,2013,1
1561,3301,2
1561,5686,3
1561,26494,4
1562,19638,1
1562,3235,2
1562,10819,3
1563,13695,1
1563,16383,2
1563,16631,3
1564,25647,1
1564,20527,2
1565,22566,1
1565,24703,2
1565,5466,3
1565,7086,4
1565,27935,5
1566,1653,1
1566,20635,2
1566,634,3
1567,6508,1
1567,9981,2
1568,26462,1
1568,26979,2
1569,28148,1
1569,15074,2
1569,700,3
1569,7632,4
1570,4293,1
1570,9868,2
1570,27141,3
1570,722,4
1570,20030,5
1571,20180,1
1571,9889,2
1572,1398,1
1572,6856,2
1573,12,1
1573,2243,2
1573,4483,3
1574,26694,1
1574,1728,2
1574,8803,3
1575,3578,1
1575,11882,2
1575,16183,3
1575,6518,4
1575,21009,5
1576,25834,1
1576,9507,2
1576,22408,3
1576,26765,4
1576,2361,5
1577,3528,1
1577,4905,2
1577,29205,3
1577,28187,4
1577,4899,5
1578,27206,1
1578,9813,2
1579,24714,1
1579,19039,2
1579,4098,3
1579,3905,4
1579,21651,5
1580,24569,1
1580,20349,2
1580,4317,3
1581,21929,1
1581,16178,2
1582,4729,1
1582,22408,2
1583,1375,1
1583,6420,2
1583,6364,3
1583,2179,4
1583,29894,5
1584,13804,1
1584,16618,2
1585,14623,1
1585,23156,2
1585,6716,3
1585,24392,4
1586,2792,1
1586,5135,2
1586,19882,3
1586,4913,4
1586,13157,5
1587,4988,1
1587,2790,2
1587,25934,3
1587,26207,4
1588,12946,1
1588,10373,2
1588,3290,3
1588,18108,4
1588,12033,5
1589,22122,1
1589,2118,2
1589,21970,3
1590,27945,1
1590,3581,2
1590,8850,3
1590,19153,4
1590,5231,5
1591,2700,1
1591,29312,2
1592,14694,1
1592,17433,2
1592,29490,3
1592,3574,4
1593,20060,1
1593,27883,2
1593,25024,3
1593,2617,4
1594,96,1
1594,6256,2
1595,439,1
1595,4874,2
1596,29089,1
1596,27837,2
1596,12319,3
1596,18602,4
1597,1890,1
1597,4920,2
1597,23992,3
1597,4988,4
1598,12794,1
1598,10759,2
1598,25995,3
1598,7335,4
1599,911,1
1599,1603,2
1599,3027,3
1599,3085,4
1600,3979,1
1600,22407,2
1600,1778,3
1601,9049,1
1601,4374,2
1601,4482,3
1601,29874,4
1602,4342,1
1602,22139,2
1602,29464,3
1603,4307,1
1603,3955,2
1603,23823,3
1603,21545,4
1603,2651,5
1604,15724,1
1604,4895,2
1604,28241,3
1604,3920,4
1604,5175,5
1605,24245,1
1605,3215,2
1605,25855,3
1605,4148,4
1605,7491,5
1606,10621,1
1606,25900,2
1606,9972,3
1607,14962,1
1607,7891,2
1607,6070,3
1607,301,4
1608,16637,1
1608,26869,2
1609,1388,1
1609,29071,2
1610,4374,1
1610,14181,2
1610,2560,3
1610,4911,4
1610,11140,5
1611,26276,1
1611,12312,2
1611,4988,3
1611,20035,4
1611,23491,5
1612,10996,1
1612,3785,2
1613,21013,1
1613,14456,2
1613,22,3
1613,16065,4
1614,14683,1
1614,10986,2
1614,3536,3
1614,5189,4
1615,26207,1
1615,17464,2
1615,12129,3
1615,11991,4
1616,28224,1
1616,22078,2
1616,11032,3
1617,2853,1
1617,16835,2
1617,350,3
1617,3530,4
1617,28178,5
1618,18678,1
1618,27501,2
1618,2211,3
1618,23477,4
1618,12850,5
1619,16356,1
1619,5589,2
1620,27177,1
1620,23657,2
1620,9093,3
1621,12711,1
1621,10835,2
1622,25988,1
1622,601,2
1622,1494,3
1623,22075,1
